Step,Vehicle_ID,RSU_ID,Signal_Strength,Blockage_Status
91,79,41580521,0.027348334,No Obstruction
91,79,41580521,0.027348334,No Obstruction
91,79,41580521,0.027348334,No Obstruction
91,79,5204052865,0.011082402,No Obstruction
91,79,5204052865,0.011082402,No Obstruction
91,79,5204052865,0.011082402,No Obstruction
91,79,5716818315,0.009334143,No Obstruction
91,79,5204052866,0.00864442,No Obstruction
91,8,4347678606,0.126078731,No Obstruction
91,8,4347678606,0.126078731,No Obstruction
91,8,8480404794,0.066206802,No Obstruction
91,8,10270798133,0.050418371,No Obstruction
91,8,10270798133,0.050418371,No Obstruction
91,8,10270798133,0.050418371,No Obstruction
91,8,10270798133,0.050418371,No Obstruction
91,8,10270798133,0.050418371,No Obstruction
91,8,10270798133,0.050418371,No Obstruction
91,8,10270798133,0.050418371,No Obstruction
91,80,5204052864,0.0331271,No Obstruction
91,80,5204052864,0.0331271,No Obstruction
91,80,41909247,0.012418702,No Obstruction
91,80,41909247,0.012418702,No Obstruction
91,80,41909247,0.012418702,No Obstruction
91,80,41909253,0.006518569,No Obstruction
91,80,41909253,0.006518569,No Obstruction
91,80,41909253,0.006518569,No Obstruction
91,80,5204052866,0.012320711,No Obstruction
91,80,5716818320,0.006583905,No Obstruction
91,81,41580521,0.087890814,No Obstruction
91,81,41580521,0.087890814,No Obstruction
91,81,41580521,0.087890814,No Obstruction
91,81,41580521,0.087890814,No Obstruction
91,81,41580521,0.087890814,No Obstruction
91,81,41580521,0.087890814,No Obstruction
91,81,41580521,0.087890814,No Obstruction
91,81,41580521,0.087890814,No Obstruction
91,81,41580521,0.087890814,No Obstruction
91,81,41580521,0.087890814,No Obstruction
91,82,10270798135,0.065089828,No Obstruction
91,82,10270798135,0.065089828,No Obstruction
91,82,10270798135,0.065089828,No Obstruction
91,82,10270798135,0.065089828,No Obstruction
91,82,10270798135,0.065089828,No Obstruction
91,82,10270798135,0.065089828,No Obstruction
91,82,4351793088,0.015423569,No Obstruction
91,82,4347633570,0.011474273,No Obstruction
91,82,4347633570,0.011474273,No Obstruction
91,82,4347633570,0.011474273,No Obstruction
91,83,42008916,0.191965569,No Obstruction
91,83,42008916,0.191965569,No Obstruction
91,83,42008916,0.191965569,No Obstruction
91,83,42008916,0.191965569,No Obstruction
91,83,42008916,0.191965569,No Obstruction
91,83,42008916,0.191965569,No Obstruction
91,83,41516716,0.020046286,No Obstruction
91,83,41516716,0.020046286,No Obstruction
91,83,41516716,0.020046286,No Obstruction
91,83,41516716,0.020046286,No Obstruction
91,84,41671527,0.025649176,No Obstruction
91,84,41671527,0.025649176,No Obstruction
91,84,41671528,0.013625318,No Obstruction
91,84,41671528,0.013625318,No Obstruction
91,84,41671528,0.013625318,No Obstruction
91,84,41671528,0.013625318,No Obstruction
91,84,41671528,0.013625318,No Obstruction
91,84,41671528,0.013625318,No Obstruction
91,84,41671528,0.013625318,No Obstruction
91,84,41671528,0.013625318,No Obstruction
91,85,42008920,0.111870489,No Obstruction
91,85,42008920,0.111870489,No Obstruction
91,85,42008920,0.111870489,No Obstruction
91,85,42008920,0.111870489,No Obstruction
91,85,42008920,0.111870489,No Obstruction
91,85,42008920,0.111870489,No Obstruction
91,85,42008920,0.111870489,No Obstruction
91,85,41782023,0.017035096,No Obstruction
91,85,41782023,0.017035096,No Obstruction
91,85,41782023,0.017035096,No Obstruction
91,86,2139420749,0.030312356,No Obstruction
91,86,2139420749,0.030312356,No Obstruction
91,86,2139420749,0.030312356,No Obstruction
91,86,2139420749,0.030312356,No Obstruction
91,86,2139420749,0.030312356,No Obstruction
91,86,2139420749,0.030312356,No Obstruction
91,86,42306546,0.008789836,No Obstruction
91,86,7035540637,0.00710382,No Obstruction
91,86,7035540637,0.00710382,No Obstruction
91,86,7035540637,0.00710382,No Obstruction
91,87,3596869836,0.035784848,No Obstruction
91,87,3596869836,0.035784848,No Obstruction
91,87,42269700,0.01890572,No Obstruction
91,87,42269700,0.01890572,No Obstruction
91,87,42269700,0.01890572,No Obstruction
91,87,42269700,0.01890572,No Obstruction
91,87,42269700,0.01890572,No Obstruction
91,87,42269700,0.01890572,No Obstruction
91,87,42269700,0.01890572,No Obstruction
91,87,42598330,0.006983398,No Obstruction
91,89,5668224861,0.063720126,No Obstruction
91,89,5668224861,0.063720126,No Obstruction
91,89,5668224861,0.063720126,No Obstruction
91,89,5668224861,0.063720126,No Obstruction
91,89,5668224904,0.028801344,No Obstruction
91,89,5668224904,0.028801344,No Obstruction
91,89,5668224904,0.028801344,No Obstruction
91,89,5668224904,0.028801344,No Obstruction
91,89,5668224904,0.028801344,No Obstruction
91,89,5668224904,0.028801344,No Obstruction
91,9,4351793085,0.071127524,No Obstruction
91,9,7578821454,0.018915253,No Obstruction
91,9,5668224873,0.012269824,No Obstruction
91,9,5668224883,0.010362886,No Obstruction
91,9,5668224886,0.008835389,No Obstruction
91,9,5668224888,0.007873343,No Obstruction
91,9,5668224882,0.006873902,No Obstruction
91,9,5668224881,0.006114067,No Obstruction
91,9,5668224879,0.005541441,No Obstruction
91,9,5668224877,0.004159263,No Obstruction
91,90,41523447,0.062814764,No Obstruction
91,90,41523447,0.062814764,No Obstruction
91,90,41523447,0.062814764,No Obstruction
91,90,41523447,0.062814764,No Obstruction
91,90,41523447,0.062814764,No Obstruction
91,90,41523447,0.062814764,No Obstruction
91,90,41523447,0.062814764,No Obstruction
91,90,5661425110,0.004513287,No Obstruction
91,90,41580509,0.003320563,No Obstruction
91,90,3216924880,0.00285925,No Obstruction
92,0,4347678606,0.114612219,No Obstruction
92,0,10270798129,0.055651296,No Obstruction
92,0,10270798129,0.055651296,No Obstruction
92,0,10270798129,0.055651296,No Obstruction
92,0,10270798130,0.042957144,No Obstruction
92,0,10270798130,0.042957144,No Obstruction
92,0,10270798130,0.042957144,No Obstruction
92,0,10270798130,0.042957144,No Obstruction
92,0,4347678604,0.011713313,No Obstruction
92,0,4347678604,0.011713313,No Obstruction
92,1,41879794,0.081557738,No Obstruction
92,1,41879794,0.081557738,No Obstruction
92,1,41879794,0.081557738,No Obstruction
92,1,41879794,0.081557738,No Obstruction
92,1,41879794,0.081557738,No Obstruction
92,1,42703886,0.012612497,No Obstruction
92,1,42703886,0.012612497,No Obstruction
92,1,42703886,0.012612497,No Obstruction
92,1,42703886,0.012612497,No Obstruction
92,1,42703886,0.012612497,No Obstruction
92,10,8480404797,0.064087758,No Obstruction
92,10,8480404797,0.064087758,No Obstruction
92,10,8480404797,0.064087758,No Obstruction
92,10,8480404797,0.064087758,No Obstruction
92,10,8480404797,0.064087758,No Obstruction
92,10,8480404797,0.064087758,No Obstruction
92,10,8480404794,0.049105427,No Obstruction
92,10,8480404794,0.049105427,No Obstruction
92,10,8480404794,0.049105427,No Obstruction
92,10,8480404794,0.049105427,No Obstruction
92,11,41879753,0.11359109,No Obstruction
92,11,41879753,0.11359109,No Obstruction
92,11,41879753,0.11359109,No Obstruction
92,11,41879753,0.11359109,No Obstruction
92,11,41879753,0.11359109,No Obstruction
92,11,41879753,0.11359109,No Obstruction
92,11,41879753,0.11359109,No Obstruction
92,11,41879753,0.11359109,No Obstruction
92,11,41879753,0.11359109,No Obstruction
92,11,41879753,0.11359109,No Obstruction
92,12,7238058623,0.228006955,No Obstruction
92,12,2139420773,0.053656039,No Obstruction
92,12,2139420773,0.053656039,No Obstruction
92,12,2139420773,0.053656039,No Obstruction
92,12,4486462975,0.029670893,No Obstruction
92,12,4486462975,0.029670893,No Obstruction
92,12,4347633568,0.017098117,No Obstruction
92,12,4347633568,0.017098117,No Obstruction
92,12,4347633568,0.017098117,No Obstruction
92,12,4347633568,0.017098117,No Obstruction
92,13,41542418,0.01792814,No Obstruction
92,13,41542418,0.01792814,No Obstruction
92,13,41845653,0.016963773,No Obstruction
92,13,41845653,0.016963773,No Obstruction
92,13,41845653,0.016963773,No Obstruction
92,13,41542366,0.00699124,No Obstruction
92,13,41542366,0.00699124,No Obstruction
92,13,41542366,0.00699124,No Obstruction
92,13,41542366,0.00699124,No Obstruction
92,13,41542366,0.00699124,No Obstruction
92,14,42667729,0.022357568,No Obstruction
92,14,42667729,0.022357568,No Obstruction
92,14,42667729,0.022357568,No Obstruction
92,14,42667729,0.022357568,No Obstruction
92,14,42667729,0.022357568,No Obstruction
92,14,42667729,0.022357568,No Obstruction
92,14,41578204,0.010668915,No Obstruction
92,14,41578204,0.010668915,No Obstruction
92,14,41578204,0.010668915,No Obstruction
92,14,41578204,0.010668915,No Obstruction
92,15,41879753,0.044067332,No Obstruction
92,15,41879753,0.044067332,No Obstruction
92,15,41879753,0.044067332,No Obstruction
92,15,41879753,0.044067332,No Obstruction
92,15,41879753,0.044067332,No Obstruction
92,15,41879753,0.044067332,No Obstruction
92,15,41879753,0.044067332,No Obstruction
92,15,41879753,0.044067332,No Obstruction
92,15,41879753,0.044067332,No Obstruction
92,15,41879753,0.044067332,No Obstruction
92,16,4351793087,0.01730037,No Obstruction
92,16,340244758,0.01236695,No Obstruction
92,16,340244758,0.01236695,No Obstruction
92,16,1916457455,0.009975502,No Obstruction
92,16,1916457455,0.009975502,No Obstruction
92,16,1916457455,0.009975502,No Obstruction
92,16,371827663,0.006933481,No Obstruction
92,16,371827663,0.006933481,No Obstruction
92,16,371827663,0.006933481,No Obstruction
92,16,41804743,0.003027123,No Obstruction
92,17,3230970582,0.45269786,No Obstruction
92,17,3230970582,0.45269786,No Obstruction
92,17,3230970582,0.45269786,No Obstruction
92,17,3230970582,0.45269786,No Obstruction
92,17,3230970582,0.45269786,No Obstruction
92,17,3230970582,0.45269786,No Obstruction
92,17,3230970582,0.45269786,No Obstruction
92,17,3230970582,0.45269786,No Obstruction
92,17,3230970582,0.45269786,No Obstruction
92,17,3230970582,0.45269786,No Obstruction
92,18,5102796599,0.065835373,No Obstruction
92,18,5102796599,0.065835373,No Obstruction
92,18,5102796599,0.065835373,No Obstruction
92,18,5102796599,0.065835373,No Obstruction
92,18,5102796599,0.065835373,No Obstruction
92,18,4347708038,0.022207311,No Obstruction
92,18,4347708038,0.022207311,No Obstruction
92,18,4347708037,0.017432896,No Obstruction
92,18,4347708037,0.017432896,No Obstruction
92,18,4347708037,0.017432896,No Obstruction
92,19,8480404797,0.041301526,No Obstruction
92,19,8480404797,0.041301526,No Obstruction
92,19,8480404797,0.041301526,No Obstruction
92,19,8480404797,0.041301526,No Obstruction
92,19,8480404797,0.041301526,No Obstruction
92,19,8480404797,0.041301526,No Obstruction
92,19,8480404797,0.041301526,No Obstruction
92,19,8480404797,0.041301526,No Obstruction
92,19,8480404797,0.041301526,No Obstruction
92,19,8480404797,0.041301526,No Obstruction
92,2,41540978,0.314857652,No Obstruction
92,2,10270798130,0.07754219,No Obstruction
92,2,10270798130,0.07754219,No Obstruction
92,2,10270798130,0.07754219,No Obstruction
92,2,10270798130,0.07754219,No Obstruction
92,2,10270798130,0.07754219,No Obstruction
92,2,10270798130,0.07754219,No Obstruction
92,2,10270798130,0.07754219,No Obstruction
92,2,4347678604,0.012387203,No Obstruction
92,2,4347678604,0.012387203,No Obstruction
92,20,41516716,0.045896359,No Obstruction
92,20,41516716,0.045896359,No Obstruction
92,20,41868361,0.011142605,No Obstruction
92,20,41782028,0.006117735,No Obstruction
92,20,41782028,0.006117735,No Obstruction
92,20,41782028,0.006117735,No Obstruction
92,20,41782028,0.006117735,No Obstruction
92,20,41782028,0.006117735,No Obstruction
92,20,41782028,0.006117735,No Obstruction
92,20,41868380,0.004207003,No Obstruction
92,21,41581520,0.053066952,No Obstruction
92,21,41581520,0.053066952,No Obstruction
92,21,41581520,0.053066952,No Obstruction
92,21,41581520,0.053066952,No Obstruction
92,21,41581520,0.053066952,No Obstruction
92,21,41581520,0.053066952,No Obstruction
92,21,41581520,0.053066952,No Obstruction
92,21,41581520,0.053066952,No Obstruction
92,21,41581520,0.053066952,No Obstruction
92,21,41581520,0.053066952,No Obstruction
92,22,8507860334,0.019891192,No Obstruction
92,22,338518603,0.015430678,No Obstruction
92,22,338518603,0.015430678,No Obstruction
92,22,338518603,0.015430678,No Obstruction
92,22,338518603,0.015430678,No Obstruction
92,22,338518603,0.015430678,No Obstruction
92,22,338518603,0.015430678,No Obstruction
92,22,338518603,0.015430678,No Obstruction
92,22,1910498530,0.007044321,No Obstruction
92,22,1910498530,0.007044321,No Obstruction
92,23,4347633557,0.026978986,No Obstruction
92,23,42500300,0.0160498,No Obstruction
92,23,42500300,0.0160498,No Obstruction
92,23,42500300,0.0160498,No Obstruction
92,23,42500300,0.0160498,No Obstruction
92,23,42500300,0.0160498,No Obstruction
92,23,42500300,0.0160498,No Obstruction
92,23,42500300,0.0160498,No Obstruction
92,23,42500300,0.0160498,No Obstruction
92,23,42679779,0.004174635,No Obstruction
92,24,4347633582,0.023707796,No Obstruction
92,24,4347633582,0.023707796,No Obstruction
92,24,340244758,0.010825987,No Obstruction
92,24,1916457455,0.009176197,No Obstruction
92,24,41578148,0.008106092,No Obstruction
92,24,41578148,0.008106092,No Obstruction
92,24,41578148,0.008106092,No Obstruction
92,24,41578148,0.008106092,No Obstruction
92,24,41578148,0.008106092,No Obstruction
92,24,41533422,0.003403031,No Obstruction
92,25,10270798131,0.197977855,No Obstruction
92,25,10270798131,0.197977855,No Obstruction
92,25,10270798131,0.197977855,No Obstruction
92,25,10270798131,0.197977855,No Obstruction
92,25,10270798130,0.054309144,No Obstruction
92,25,10270798130,0.054309144,No Obstruction
92,25,10270798130,0.054309144,No Obstruction
92,25,10270798130,0.054309144,No Obstruction
92,25,10270798130,0.054309144,No Obstruction
92,25,10270798130,0.054309144,No Obstruction
92,26,41671527,0.066725451,No Obstruction
92,26,41868361,0.023375823,No Obstruction
92,26,41868361,0.023375823,No Obstruction
92,26,41868361,0.023375823,No Obstruction
92,26,41868360,0.006554756,No Obstruction
92,26,41868360,0.006554756,No Obstruction
92,26,41868360,0.006554756,No Obstruction
92,26,41868360,0.006554756,No Obstruction
92,26,41868360,0.006554756,No Obstruction
92,26,41868380,0.004353364,No Obstruction
92,28,41516716,0.027709258,No Obstruction
92,28,41516717,0.015659972,No Obstruction
92,28,41516717,0.015659972,No Obstruction
92,28,41516717,0.015659972,No Obstruction
92,28,41516717,0.015659972,No Obstruction
92,28,41516717,0.015659972,No Obstruction
92,28,41516717,0.015659972,No Obstruction
92,28,41516717,0.015659972,No Obstruction
92,28,41511318,0.005501759,No Obstruction
92,28,41511318,0.005501759,No Obstruction
92,29,2139420774,0.070164533,No Obstruction
92,29,2139420774,0.070164533,No Obstruction
92,29,7238058620,0.039248687,No Obstruction
92,29,7238058620,0.039248687,No Obstruction
92,29,7238058620,0.039248687,No Obstruction
92,29,7238058620,0.039248687,No Obstruction
92,29,4347633568,0.018629406,No Obstruction
92,29,4347633568,0.018629406,No Obstruction
92,29,4347633567,0.013654589,No Obstruction
92,29,4347633567,0.013654589,No Obstruction
92,3,2139420738,0.152496757,No Obstruction
92,3,2139420738,0.152496757,No Obstruction
92,3,2139420738,0.152496757,No Obstruction
92,3,2139420738,0.152496757,No Obstruction
92,3,2139420738,0.152496757,No Obstruction
92,3,4347633582,0.012794601,No Obstruction
92,3,4347633582,0.012794601,No Obstruction
92,3,4347633582,0.012794601,No Obstruction
92,3,4347633582,0.012794601,No Obstruction
92,3,4347633582,0.012794601,No Obstruction
92,31,2139420774,0.21666981,No Obstruction
92,31,2139420775,0.061604842,No Obstruction
92,31,2139420775,0.061604842,No Obstruction
92,31,2139420775,0.061604842,No Obstruction
92,31,2139420775,0.061604842,No Obstruction
92,31,4347633577,0.016779401,No Obstruction
92,31,4347633577,0.016779401,No Obstruction
92,31,4347633577,0.016779401,No Obstruction
92,31,4347633577,0.016779401,No Obstruction
92,31,4347633577,0.016779401,No Obstruction
92,32,42521046,0.050670052,No Obstruction
92,32,42521039,0.035449276,No Obstruction
92,32,42521039,0.035449276,No Obstruction
92,32,42521039,0.035449276,No Obstruction
92,32,42521039,0.035449276,No Obstruction
92,32,42212904,0.01257804,No Obstruction
92,32,42212904,0.01257804,No Obstruction
92,32,42212904,0.01257804,No Obstruction
92,32,42212904,0.01257804,No Obstruction
92,32,42212904,0.01257804,No Obstruction
92,33,42201708,0.173816828,No Obstruction
92,33,42201708,0.173816828,No Obstruction
92,33,42201708,0.173816828,No Obstruction
92,33,42201708,0.173816828,No Obstruction
92,33,42201708,0.173816828,No Obstruction
92,33,41578148,0.019534781,No Obstruction
92,33,41578148,0.019534781,No Obstruction
92,33,41578148,0.019534781,No Obstruction
92,33,41578148,0.019534781,No Obstruction
92,33,41578148,0.019534781,No Obstruction
92,34,41879753,0.063647104,No Obstruction
92,34,41879753,0.063647104,No Obstruction
92,34,41879753,0.063647104,No Obstruction
92,34,41879753,0.063647104,No Obstruction
92,34,41879753,0.063647104,No Obstruction
92,34,41879753,0.063647104,No Obstruction
92,34,41879753,0.063647104,No Obstruction
92,34,41879753,0.063647104,No Obstruction
92,34,41879753,0.063647104,No Obstruction
92,34,41879753,0.063647104,No Obstruction
92,35,8480404797,0.204026032,No Obstruction
92,35,8480404797,0.204026032,No Obstruction
92,35,8480404794,0.068585232,No Obstruction
92,35,8480404794,0.068585232,No Obstruction
92,35,8480404794,0.068585232,No Obstruction
92,35,8480404794,0.068585232,No Obstruction
92,35,8480404794,0.068585232,No Obstruction
92,35,8480404794,0.068585232,No Obstruction
92,35,8480404794,0.068585232,No Obstruction
92,35,10270798133,0.04262256,No Obstruction
92,36,10270798131,0.063615572,No Obstruction
92,36,10270798131,0.063615572,No Obstruction
92,36,10270798131,0.063615572,No Obstruction
92,36,10270798131,0.063615572,No Obstruction
92,36,10270798131,0.063615572,No Obstruction
92,36,10270798131,0.063615572,No Obstruction
92,36,10270798131,0.063615572,No Obstruction
92,36,10270798131,0.063615572,No Obstruction
92,36,10270798131,0.063615572,No Obstruction
92,36,10270798131,0.063615572,No Obstruction
92,37,5102796605,0.125671605,No Obstruction
92,37,3230970578,0.064035042,No Obstruction
92,37,3230970578,0.064035042,No Obstruction
92,37,3230970578,0.064035042,No Obstruction
92,37,4347708038,0.026915487,No Obstruction
92,37,4347708038,0.026915487,No Obstruction
92,37,4347708038,0.026915487,No Obstruction
92,37,4347708038,0.026915487,No Obstruction
92,37,7672095435,0.002803311,No Obstruction
92,37,3230970585,0.058704952,No Obstruction
92,38,7578821458,0.026733478,No Obstruction
92,38,5668224855,0.019961212,No Obstruction
92,38,5668224883,0.009598152,No Obstruction
92,38,5668224886,0.008518212,No Obstruction
92,38,5668224882,0.006886435,No Obstruction
92,38,5668224881,0.006189385,No Obstruction
92,38,5668224879,0.005644088,No Obstruction
92,38,5668224877,0.004208268,No Obstruction
92,38,5668224875,0.003891849,No Obstruction
92,38,7052185192,0.003591297,No Obstruction
92,39,41845651,0.105602196,No Obstruction
92,39,41845651,0.105602196,No Obstruction
92,39,41581430,0.01801367,No Obstruction
92,39,41581430,0.01801367,No Obstruction
92,39,41581430,0.01801367,No Obstruction
92,39,41581430,0.01801367,No Obstruction
92,39,41581430,0.01801367,No Obstruction
92,39,41581430,0.01801367,No Obstruction
92,39,41581430,0.01801367,No Obstruction
92,39,41581430,0.01801367,No Obstruction
92,4,7891532531,0.060674634,No Obstruction
92,4,7148450929,0.028390027,No Obstruction
92,4,5724764201,0.006011879,No Obstruction
92,4,5724764201,0.006011879,No Obstruction
92,4,5724764201,0.006011879,No Obstruction
92,4,5724764201,0.006011879,No Obstruction
92,4,5724764201,0.006011879,No Obstruction
92,4,5724764204,0.003698126,No Obstruction
92,4,5724764204,0.003698126,No Obstruction
92,4,5724764204,0.003698126,No Obstruction
92,40,7238058620,0.075609587,No Obstruction
92,40,7238058620,0.075609587,No Obstruction
92,40,7238058620,0.075609587,No Obstruction
92,40,7238058620,0.075609587,No Obstruction
92,40,7238058620,0.075609587,No Obstruction
92,40,7238058620,0.075609587,No Obstruction
92,40,7238058620,0.075609587,No Obstruction
92,40,7238058620,0.075609587,No Obstruction
92,40,7238058620,0.075609587,No Obstruction
92,40,7238058620,0.075609587,No Obstruction
92,41,7238058527,0.190654812,No Obstruction
92,41,7238058527,0.190654812,No Obstruction
92,41,7238058527,0.190654812,No Obstruction
92,41,7238058527,0.190654812,No Obstruction
92,41,9491516961,0.029615593,No Obstruction
92,41,9491516961,0.029615593,No Obstruction
92,41,9491516961,0.029615593,No Obstruction
92,41,9491516961,0.029615593,No Obstruction
92,41,9491516961,0.029615593,No Obstruction
92,41,9491516961,0.029615593,No Obstruction
92,42,7238058527,0.0662643,No Obstruction
92,42,7238058527,0.0662643,No Obstruction
92,42,7238058527,0.0662643,No Obstruction
92,42,7238058527,0.0662643,No Obstruction
92,42,7238058527,0.0662643,No Obstruction
92,42,7238058527,0.0662643,No Obstruction
92,42,7238058527,0.0662643,No Obstruction
92,42,7238058527,0.0662643,No Obstruction
92,42,7238058527,0.0662643,No Obstruction
92,42,7238058527,0.0662643,No Obstruction
92,44,8507860334,0.041478684,No Obstruction
92,44,8507860334,0.041478684,No Obstruction
92,44,41533434,0.01734322,No Obstruction
92,44,41533434,0.01734322,No Obstruction
92,44,41533434,0.01734322,No Obstruction
92,44,41533434,0.01734322,No Obstruction
92,44,41533434,0.01734322,No Obstruction
92,44,41533434,0.01734322,No Obstruction
92,44,41533434,0.01734322,No Obstruction
92,44,41533434,0.01734322,No Obstruction
92,45,3596869882,0.024723726,No Obstruction
92,45,3596869882,0.024723726,No Obstruction
92,45,3596869882,0.024723726,No Obstruction
92,45,3596869882,0.024723726,No Obstruction
92,45,3596869882,0.024723726,No Obstruction
92,45,3596869882,0.024723726,No Obstruction
92,45,3596869882,0.024723726,No Obstruction
92,45,3596869882,0.024723726,No Obstruction
92,45,3596869822,0.006808557,No Obstruction
92,45,3596869822,0.006808557,No Obstruction
92,46,41573531,0.043173502,No Obstruction
92,46,41573531,0.043173502,No Obstruction
92,46,41573531,0.043173502,No Obstruction
92,46,41573531,0.043173502,No Obstruction
92,46,41573533,0.009663273,No Obstruction
92,46,41573533,0.009663273,No Obstruction
92,46,41573533,0.009663273,No Obstruction
92,46,41573533,0.009663273,No Obstruction
92,46,41573533,0.009663273,No Obstruction
92,46,41573533,0.009663273,No Obstruction
92,47,41540978,0.194941179,No Obstruction
92,47,41540978,0.194941179,No Obstruction
92,47,41540978,0.194941179,No Obstruction
92,47,41540978,0.194941179,No Obstruction
92,47,41540978,0.194941179,No Obstruction
92,47,41540978,0.194941179,No Obstruction
92,47,41540978,0.194941179,No Obstruction
92,47,41540978,0.194941179,No Obstruction
92,47,41540978,0.194941179,No Obstruction
92,47,41540978,0.194941179,No Obstruction
92,48,5661425110,0.020819024,No Obstruction
92,48,5661425110,0.020819024,No Obstruction
92,48,7672107806,0.013842624,No Obstruction
92,48,7462154353,0.009474575,No Obstruction
92,48,7672107787,0.008383422,No Obstruction
92,48,7462154351,0.006238109,No Obstruction
92,48,7462154351,0.006238109,No Obstruction
92,48,7462154351,0.006238109,No Obstruction
92,48,7035540636,0.00446518,No Obstruction
92,48,7035540636,0.00446518,No Obstruction
92,49,3823414791,0.222718708,No Obstruction
92,49,3823414790,0.036889708,No Obstruction
92,49,3823414790,0.036889708,No Obstruction
92,49,3823414790,0.036889708,No Obstruction
92,49,3823414790,0.036889708,No Obstruction
92,49,3823414790,0.036889708,No Obstruction
92,49,7668462397,0.013354208,No Obstruction
92,49,3823414790,0.036889708,No Obstruction
92,49,41523472,0.003071685,No Obstruction
92,49,3230970585,0.003952806,No Obstruction
92,5,7238058620,0.383435236,No Obstruction
92,5,7238058620,0.383435236,No Obstruction
92,5,7238058620,0.383435236,No Obstruction
92,5,2139420775,0.049990292,No Obstruction
92,5,2139420775,0.049990292,No Obstruction
92,5,2139420775,0.049990292,No Obstruction
92,5,2139420775,0.049990292,No Obstruction
92,5,2139420775,0.049990292,No Obstruction
92,5,2139420775,0.049990292,No Obstruction
92,5,4347633577,0.016438778,No Obstruction
92,50,41540973,0.276228004,No Obstruction
92,50,2139420774,0.058181312,No Obstruction
92,50,2139420774,0.058181312,No Obstruction
92,50,7238058620,0.035030195,No Obstruction
92,50,7238058620,0.035030195,No Obstruction
92,50,7238058620,0.035030195,No Obstruction
92,50,7238058620,0.035030195,No Obstruction
92,50,4347633568,0.0175523,No Obstruction
92,50,4347633568,0.0175523,No Obstruction
92,50,4347633568,0.0175523,No Obstruction
92,51,5102796599,0.120259565,No Obstruction
92,51,5102796599,0.120259565,No Obstruction
92,51,5102796599,0.120259565,No Obstruction
92,51,3230970578,0.053267326,No Obstruction
92,51,3230970578,0.053267326,No Obstruction
92,51,4347708038,0.02565662,No Obstruction
92,51,4347708038,0.02565662,No Obstruction
92,51,4347708038,0.02565662,No Obstruction
92,51,7672095435,0.00288689,No Obstruction
92,51,3230970585,0.033502381,No Obstruction
92,53,41511292,0.007834854,No Obstruction
92,53,41511292,0.007834854,No Obstruction
92,53,41511292,0.007834854,No Obstruction
92,53,41511292,0.007834854,No Obstruction
92,53,41511292,0.007834854,No Obstruction
92,53,41511292,0.007834854,No Obstruction
92,53,41511309,0.002557783,No Obstruction
92,53,41676470,0.005414435,No Obstruction
92,53,41879773,0.003345368,No Obstruction
92,53,41676469,0.003773582,No Obstruction
92,54,4347633572,0.069879475,No Obstruction
92,54,5674710044,0.014389355,No Obstruction
92,54,5674710044,0.014389355,No Obstruction
92,54,5674710044,0.014389355,No Obstruction
92,54,5674710045,0.005560816,No Obstruction
92,54,5674710045,0.005560816,No Obstruction
92,54,5674710046,0.005057844,No Obstruction
92,54,5674710046,0.005057844,No Obstruction
92,54,10114247524,0.004363224,No Obstruction
92,54,41908223,0.003512278,No Obstruction
92,55,41662036,0.031493237,No Obstruction
92,55,41662036,0.031493237,No Obstruction
92,55,41662036,0.031493237,No Obstruction
92,55,41662034,0.010339897,No Obstruction
92,55,41662034,0.010339897,No Obstruction
92,55,41662034,0.010339897,No Obstruction
92,55,41662034,0.010339897,No Obstruction
92,55,41662034,0.010339897,No Obstruction
92,55,41662034,0.010339897,No Obstruction
92,55,41662034,0.010339897,No Obstruction
92,56,41523460,0.241925705,No Obstruction
92,56,41523460,0.241925705,No Obstruction
92,56,41523460,0.241925705,No Obstruction
92,56,41523460,0.241925705,No Obstruction
92,56,41523460,0.241925705,No Obstruction
92,56,41523460,0.241925705,No Obstruction
92,56,41523460,0.241925705,No Obstruction
92,56,41523460,0.241925705,No Obstruction
92,56,41523447,0.008682269,No Obstruction
92,56,41523447,0.008682269,No Obstruction
92,57,41596699,0.027053243,No Obstruction
92,57,41596699,0.027053243,No Obstruction
92,57,41596699,0.027053243,No Obstruction
92,57,41596699,0.027053243,No Obstruction
92,57,41596699,0.027053243,No Obstruction
92,57,41596699,0.027053243,No Obstruction
92,57,41596699,0.027053243,No Obstruction
92,57,42520082,0.008028528,No Obstruction
92,57,42520082,0.008028528,No Obstruction
92,57,42520082,0.008028528,No Obstruction
92,58,42280143,0.015174834,No Obstruction
92,58,42280143,0.015174834,No Obstruction
92,58,42280143,0.015174834,No Obstruction
92,58,42280143,0.015174834,No Obstruction
92,58,42280143,0.015174834,No Obstruction
92,58,42280143,0.015174834,No Obstruction
92,58,42280143,0.015174834,No Obstruction
92,58,42280143,0.015174834,No Obstruction
92,58,42280143,0.015174834,No Obstruction
92,58,42280143,0.015174834,No Obstruction
92,59,3216925091,0.270540659,No Obstruction
92,59,2139420771,0.075678918,No Obstruction
92,59,2139420771,0.075678918,No Obstruction
92,59,2139420771,0.075678918,No Obstruction
92,59,2139420771,0.075678918,No Obstruction
92,59,2139420771,0.075678918,No Obstruction
92,59,4347586483,0.017892773,No Obstruction
92,59,4347586483,0.017892773,No Obstruction
92,59,4347586483,0.017892773,No Obstruction
92,59,4347586483,0.017892773,No Obstruction
